-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2020 through 12/31/2020 in LST
Location: Latitude  33.4484   Longitude -112.074 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 494.49 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
WS50M                 MERRA-2 Wind Speed at 50 Meters (m/s) 
WD50M                 MERRA-2 Wind Direction at 50 Meters (Degrees) 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
-END HEADER-
YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,WS50M,WD50M,T2M
2020,10,27,21,0.0,4.94,182.8,10.47
2020,10,27,22,0.0,3.37,170.1,10.1
2020,10,27,23,0.0,2.29,139.1,10.11
2020,10,28,0,0.0,2.61,98.2,9.29
2020,10,28,1,0.0,3.7,78.9,8.29
2020,10,28,2,0.0,4.31,68.1,7.69
2020,10,28,3,0.0,4.7,60.5,7.15
2020,10,28,4,0.0,5.35,57.1,6.64
2020,10,28,5,0.0,5.82,59.4,6.23
2020,10,28,6,0.0,5.77,64.0,5.86
2020,10,28,7,110.65,5.39,69.6,7.11
2020,10,28,8,314.9,3.61,80.9,10.36
2020,10,28,9,500.52,1.3,78.4,14.47
2020,10,28,10,640.8,0.48,346.8,17.1
2020,10,28,11,723.1,1.3,277.9,19.06
2020,10,28,12,738.17,2.33,260.9,20.62
2020,10,28,13,648.72,3.34,247.3,21.74
2020,10,28,14,570.85,3.92,239.2,22.34
2020,10,28,15,402.5,4.46,228.7,22.22
2020,10,28,16,200.25,5.11,219.9,21.17
2020,10,28,17,22.23,5.57,213.6,18.08
2020,10,28,18,0.0,4.7,212.3,15.03
2020,10,28,19,0.0,2.38,221.6,15.17
2020,10,28,20,0.0,0.67,296.6,15.58
2020,10,28,21,0.0,1.7,15.7,14.6
2020,10,28,22,0.0,2.82,33.3,13.49
2020,10,28,23,0.0,3.66,43.8,12.4
2020,10,29,0,0.0,4.75,52.5,11.19
2020,10,29,1,0.0,6.22,58.8,10.45
2020,10,29,2,0.0,7.32,59.1,10.18
2020,10,29,3,0.0,7.98,56.4,10.07
2020,10,29,4,0.0,8.31,55.1,10.03
2020,10,29,5,0.0,8.4,56.3,9.98
2020,10,29,6,0.0,8.51,58.9,9.96
2020,10,29,7,102.5,8.37,61.2,11.37
2020,10,29,8,304.4,6.15,62.3,15.23
2020,10,29,9,491.92,5.03,87.3,19.48
2020,10,29,10,635.05,6.56,113.8,23.9
2020,10,29,11,720.58,6.47,120.4,26.09
2020,10,29,12,733.08,5.9,124.0,27.66
2020,10,29,13,681.05,5.17,125.9,28.66
2020,10,29,14,564.42,4.52,126.7,29.16
2020,10,29,15,395.15,3.99,126.6,29.08
2020,10,29,16,193.2,3.31,122.8,27.96
2020,10,29,17,19.83,2.33,105.2,24.53
2020,10,29,18,0.0,2.79,73.8,22.72
2020,10,29,19,0.0,4.35,67.9,20.68
2020,10,29,20,0.0,5.7,72.9,19.24
2020,10,29,21,0.0,6.56,81.2,18.16
2020,10,29,22,0.0,7.01,87.8,17.05
2020,10,29,23,0.0,7.14,88.6,16.24
2020,10,30,0,0.0,7.43,85.7,15.54
2020,10,30,1,0.0,8.08,81.5,15.08
2020,10,30,2,0.0,8.61,72.4,14.83
2020,10,30,3,0.0,8.86,67.9,14.64
2020,10,30,4,0.0,8.97,66.4,14.41
2020,10,30,5,0.0,9.06,66.5,14.21
2020,10,30,6,0.0,9.02,67.2,13.97
2020,10,30,7,96.5,8.61,68.5,15.06
2020,10,30,8,296.65,6.83,74.2,19.41
2020,10,30,9,482.0,6.97,99.7,23.01
2020,10,30,10,622.38,5.65,103.5,26.0
2020,10,30,11,705.25,4.14,106.0,28.2
2020,10,30,12,700.2,2.95,117.3,29.62
2020,10,30,13,603.05,2.19,139.3,30.26
2020,10,30,14,483.1,2.01,161.1,30.47
2020,10,30,15,329.52,1.88,180.3,30.13
2020,10,30,16,154.1,2.05,212.1,28.7
2020,10,30,17,15.65,2.84,246.3,25.18
2020,10,30,18,0.0,3.26,272.3,23.27
2020,10,30,19,0.0,3.44,298.5,22.33
2020,10,30,20,0.0,3.57,324.8,21.64
2020,10,30,21,0.0,3.64,353.2,21.1
2020,10,30,22,0.0,3.61,22.2,20.7
2020,10,30,23,0.0,3.6,50.3,20.27
2020,10,31,0,0.0,4.13,72.4,19.57
2020,10,31,1,0.0,4.92,85.0,18.66
2020,10,31,2,0.0,5.68,90.3,17.67
2020,10,31,3,0.0,6.32,90.0,16.84
2020,10,31,4,0.0,6.77,87.3,16.31
2020,10,31,5,0.0,6.75,86.7,15.67
2020,10,31,6,0.0,6.7,84.9,15.23
2020,10,31,7,76.45,6.48,82.2,16.1
2020,10,31,8,253.07,4.97,78.4,20.74
2020,10,31,9,428.62,3.48,88.0,24.57
2020,10,31,10,574.62,2.63,95.5,27.34
2020,10,31,11,680.9,2.03,100.8,28.0
2020,10,31,12,619.72,1.64,120.8,28.31
2020,10,31,13,456.75,1.64,149.5,28.6
2020,10,31,14,336.15,1.67,175.9,28.81
2020,10,31,15,217.02,1.64,196.3,28.97
2020,10,31,16,103.62,1.72,232.8,28.12
2020,10,31,17,10.8,2.07,271.1,25.27
2020,10,31,18,0.0,2.48,315.2,24.01
2020,10,31,19,0.0,3.79,351.4,22.58
2020,10,31,20,0.0,5.34,14.5,21.65
2020,10,31,21,0.0,6.18,30.1,21.45
2020,10,31,22,0.0,6.45,41.6,20.9
2020,10,31,23,0.0,7.34,52.1,20.26
2020,11,1,0,0.0,8.42,61.1,20.67
2020,11,1,1,0.0,8.47,69.0,20.67
2020,11,1,2,0.0,8.25,72.4,20.32
2020,11,1,3,0.0,8.21,72.6,20.06
2020,11,1,4,0.0,8.2,73.6,19.98
2020,11,1,5,0.0,8.15,72.9,20.07
2020,11,1,6,0.0,8.2,70.4,20.22
2020,11,1,7,75.4,8.29,71.4,20.93
2020,11,1,8,262.08,7.31,79.5,24.54
2020,11,1,9,447.45,8.67,101.2,28.24
2020,11,1,10,604.7,10.84,116.5,30.81
2020,11,1,11,684.75,10.06,121.7,32.68
2020,11,1,12,674.15,9.67,126.2,33.98
2020,11,1,13,620.83,9.94,127.4,34.54
2020,11,1,14,495.83,10.01,125.4,34.35
2020,11,1,15,326.2,9.65,122.1,33.47
2020,11,1,16,142.02,9.14,119.3,32.0
2020,11,1,17,10.73,8.48,116.8,29.11
2020,11,1,18,0.0,8.39,113.2,26.47
2020,11,1,19,0.0,8.17,106.6,25.57
2020,11,1,20,0.0,7.99,96.4,24.7
2020,11,1,21,0.0,8.21,84.4,24.04
2020,11,1,22,0.0,8.76,76.8,23.53
2020,11,1,23,0.0,9.0,73.9,23.19
2020,11,2,0,0.0,9.06,74.2,22.93
2020,11,2,1,0.0,9.24,79.1,22.74
2020,11,2,2,0.0,9.06,82.1,22.2
2020,11,2,3,0.0,8.93,82.7,21.69
2020,11,2,4,0.0,8.93,78.2,21.33
2020,11,2,5,0.0,9.18,74.2,21.31
2020,11,2,6,0.0,9.47,72.5,21.63
2020,11,2,7,59.4,9.43,74.1,22.36
2020,11,2,8,212.4,8.95,86.2,24.25
2020,11,2,9,366.35,9.62,101.0,26.35
2020,11,2,10,499.42,8.96,108.2,28.69
2020,11,2,11,577.25,7.96,114.6,30.76
2020,11,2,12,577.12,6.73,120.1,32.28
2020,11,2,13,567.33,5.63,121.9,33.22
2020,11,2,14,467.98,5.11,121.0,33.62
2020,11,2,15,305.27,4.99,119.6,33.41
2020,11,2,16,133.82,4.92,116.9,32.25
2020,11,2,17,10.25,5.26,109.9,27.66
2020,11,2,18,0.0,6.23,101.1,25.36
2020,11,2,19,0.0,7.17,93.9,24.37
2020,11,2,20,0.0,7.72,89.0,23.33
2020,11,2,21,0.0,8.13,85.1,22.36
2020,11,2,22,0.0,8.46,84.0,21.64
2020,11,2,23,0.0,8.67,84.4,21.04
2020,11,3,0,0.0,8.84,84.4,20.51
2020,11,3,1,0.0,8.93,83.8,20.03
2020,11,3,2,0.0,9.04,82.5,19.68
2020,11,3,3,0.0,9.16,81.7,19.47
2020,11,3,4,0.0,9.25,81.7,19.3
2020,11,3,5,0.0,9.23,81.7,19.09
2020,11,3,6,0.0,9.24,82.0,18.92
2020,11,3,7,72.95,9.11,83.1,19.78
2020,11,3,8,249.45,7.42,86.0,23.14
2020,11,3,9,414.23,7.29,111.7,26.61
2020,11,3,10,547.85,6.56,127.1,29.66
2020,11,3,11,618.55,5.68,144.8,31.49
2020,11,3,12,681.55,4.96,166.7,32.58
2020,11,3,13,625.97,4.41,185.7,33.25
2020,11,3,14,519.58,3.96,199.6,33.46
2020,11,3,15,344.7,3.69,214.7,33.22
2020,11,3,16,151.32,3.54,235.0,31.92
2020,11,3,17,11.95,3.74,266.2,27.42
2020,11,3,18,0.0,3.96,291.5,25.3
2020,11,3,19,0.0,4.08,311.0,24.35
2020,11,3,20,0.0,4.15,324.1,23.38
2020,11,3,21,0.0,3.95,334.9,22.5
2020,11,3,22,0.0,3.52,348.9,21.97
2020,11,3,23,0.0,2.94,357.1,21.94
2020,11,4,0,0.0,2.32,11.2,22.05
2020,11,4,1,0.0,1.9,38.0,21.64
2020,11,4,2,0.0,1.97,72.6,20.78
2020,11,4,3,0.0,2.72,91.5,19.51
2020,11,4,4,0.0,3.37,100.4,18.38
2020,11,4,5,0.0,3.68,109.2,17.68
2020,11,4,6,0.0,3.77,110.4,17.29
2020,11,4,7,81.1,3.84,103.7,17.64
2020,11,4,8,278.83,3.56,97.1,21.76
2020,11,4,9,462.67,2.47,99.1,25.22
2020,11,4,10,602.62,1.28,97.2,28.65
2020,11,4,11,686.95,0.58,111.3,31.31
2020,11,4,12,698.35,0.32,172.9,32.63
2020,11,4,13,644.95,0.58,229.2,33.36
2020,11,4,14,533.05,1.04,242.0,33.7
2020,11,4,15,366.27,1.56,242.1,33.41
2020,11,4,16,168.55,2.74,244.3,32.09
2020,11,4,17,13.07,4.78,251.8,26.84
2020,11,4,18,0.0,5.2,268.5,24.08
2020,11,4,19,0.0,4.61,298.5,23.31
2020,11,4,20,0.0,4.9,337.8,22.28
2020,11,4,21,0.0,6.11,8.8,21.35
2020,11,4,22,0.0,7.77,32.1,20.97
2020,11,4,23,0.0,9.16,44.1,20.91
2020,11,5,0,0.0,9.75,48.4,20.63
2020,11,5,1,0.0,9.91,49.5,20.13
2020,11,5,2,0.0,10.05,50.1,19.77
2020,11,5,3,0.0,9.99,50.7,19.59
2020,11,5,4,0.0,9.79,50.4,19.39
2020,11,5,5,0.0,9.68,51.5,19.13
2020,11,5,6,0.0,9.49,52.9,18.68
2020,11,5,7,75.93,9.26,54.3,19.0
2020,11,5,8,267.6,7.59,55.8,21.96
2020,11,5,9,450.35,6.08,69.0,26.52
2020,11,5,10,592.92,7.16,105.8,31.64
2020,11,5,11,671.75,7.18,120.3,34.13
2020,11,5,12,674.17,6.66,127.4,35.58
2020,11,5,13,599.5,6.21,131.1,36.26
2020,11,5,14,512.3,5.75,131.6,36.35
2020,11,5,15,334.8,5.2,129.4,35.91
2020,11,5,16,139.88,4.5,124.5,33.93
2020,11,5,17,9.2,3.79,113.2,29.63
2020,11,5,18,0.0,4.71,100.3,27.31
2020,11,5,19,0.0,7.06,96.0,25.74
2020,11,5,20,0.0,9.59,99.2,25.66
2020,11,5,21,0.0,10.37,99.8,25.64
2020,11,5,22,0.0,9.54,93.7,24.96
2020,11,5,23,0.0,9.26,86.9,24.1
2020,11,6,0,0.0,9.51,83.7,23.96
2020,11,6,1,0.0,9.65,83.8,23.91
2020,11,6,2,0.0,10.12,96.5,24.23
2020,11,6,3,0.0,10.27,105.7,24.39
2020,11,6,4,0.0,10.27,105.4,24.46
2020,11,6,5,0.0,10.05,107.9,24.4
2020,11,6,6,0.0,9.58,111.6,23.95
2020,11,6,7,39.15,9.26,114.6,23.77
2020,11,6,8,152.18,8.65,121.0,24.94
2020,11,6,9,254.27,7.69,131.4,26.49
2020,11,6,10,347.95,7.16,156.3,28.64
2020,11,6,11,327.95,6.28,180.7,30.04
2020,11,6,12,291.52,5.87,195.9,31.28
2020,11,6,13,244.05,5.91,205.2,32.12
2020,11,6,14,141.15,6.09,218.9,32.29
2020,11,6,15,107.03,5.89,233.1,31.46
2020,11,6,16,49.67,4.72,242.8,29.51
2020,11,6,17,4.03,4.11,238.7,26.59
2020,11,6,18,0.0,4.24,224.0,25.23
2020,11,6,19,0.0,4.11,208.8,24.21
2020,11,6,20,0.0,3.93,188.6,23.56
2020,11,6,21,0.0,4.63,174.4,22.73
2020,11,6,22,0.0,5.98,175.7,21.79
2020,11,6,23,0.0,6.71,179.5,21.2
2020,11,7,0,0.0,7.33,187.5,20.47
2020,11,7,1,0.0,7.61,195.6,19.81
2020,11,7,2,0.0,7.08,196.2,19.08
2020,11,7,3,0.0,6.48,186.1,18.54
2020,11,7,4,0.0,6.68,170.2,18.16
2020,11,7,5,0.0,7.41,166.3,17.86
2020,11,7,6,0.0,7.54,173.3,17.24
2020,11,7,7,62.53,7.3,185.1,17.73
2020,11,7,8,240.52,6.86,205.7,20.87
2020,11,7,9,414.73,8.03,226.9,22.28
2020,11,7,10,561.88,8.72,229.4,23.25
2020,11,7,11,553.75,9.47,231.5,23.76
2020,11,7,12,525.75,9.94,235.2,23.69
2020,11,7,13,459.58,10.36,237.6,23.5
2020,11,7,14,241.85,10.89,236.8,23.02
2020,11,7,15,205.32,11.19,236.5,22.26
2020,11,7,16,95.25,11.15,240.4,20.79
2020,11,7,17,7.12,10.4,248.5,18.75
2020,11,7,18,0.0,9.13,259.3,17.09
2020,11,7,19,0.0,8.35,268.6,16.04
2020,11,7,20,0.0,8.52,274.4,15.2
2020,11,7,21,0.0,8.53,275.1,14.52
2020,11,7,22,0.0,8.16,270.5,13.71
2020,11,7,23,0.0,6.81,265.6,12.58
2020,11,8,0,0.0,5.09,259.6,11.18
2020,11,8,1,0.0,4.12,253.2,10.24
2020,11,8,2,0.0,3.43,249.2,9.66
2020,11,8,3,0.0,2.69,244.7,9.52
2020,11,8,4,0.0,2.1,228.5,9.61
2020,11,8,5,0.0,2.38,206.5,9.24
2020,11,8,6,0.0,2.97,196.4,8.65
2020,11,8,7,64.38,3.42,190.3,9.01
2020,11,8,8,207.02,3.66,198.3,12.48
2020,11,8,9,327.58,4.37,205.0,14.67
2020,11,8,10,411.52,5.1,210.6,16.23
2020,11,8,11,349.85,5.61,216.5,17.43
2020,11,8,12,455.1,6.09,220.5,18.36
2020,11,8,13,430.25,6.75,223.8,19.05
2020,11,8,14,288.95,7.76,224.6,19.5
2020,11,8,15,203.23,8.96,224.3,19.45
2020,11,8,16,88.7,9.98,225.6,18.62
2020,11,8,17,6.8,9.85,229.3,16.83
2020,11,8,18,0.0,8.98,232.1,15.34
2020,11,8,19,0.0,8.59,229.4,14.66
2020,11,8,20,0.0,8.42,225.5,14.24
2020,11,8,21,0.0,8.29,227.7,13.77
2020,11,8,22,0.0,7.88,239.6,13.13
2020,11,8,23,0.0,7.83,261.3,12.19
2020,11,9,0,0.0,7.46,276.1,11.23
2020,11,9,1,0.0,6.16,280.9,10.51
2020,11,9,2,0.0,5.14,275.2,9.7
2020,11,9,3,0.0,4.57,263.3,8.44
2020,11,9,4,0.0,3.66,247.5,7.79
2020,11,9,5,0.0,3.16,229.5,7.41
2020,11,9,6,0.0,3.26,217.6,6.99
2020,11,9,7,57.72,3.43,209.3,7.42
2020,11,9,8,234.68,3.33,225.1,10.08
2020,11,9,9,416.8,3.59,240.1,11.92
2020,11,9,10,565.47,3.63,245.4,13.1
2020,11,9,11,610.72,3.54,251.4,14.25
2020,11,9,12,633.97,3.43,259.2,15.23
2020,11,9,13,613.83,3.05,266.2,15.9
2020,11,9,14,493.85,2.53,275.2,16.16
2020,11,9,15,336.62,1.9,286.8,15.98
2020,11,9,16,149.93,1.13,298.6,15.2
2020,11,9,17,9.75,0.23,211.0,13.28
2020,11,9,18,0.0,1.36,161.6,11.67
2020,11,9,19,0.0,2.03,160.4,10.7
2020,11,9,20,0.0,1.97,159.4,10.3
2020,11,9,21,0.0,1.31,152.7,10.41
2020,11,9,22,0.0,0.7,111.0,10.57
2020,11,9,23,0.0,1.05,69.3,10.02
2020,11,10,0,0.0,1.61,57.4,9.01
2020,11,10,1,0.0,2.28,47.8,8.13
2020,11,10,2,0.0,3.15,44.9,6.93
2020,11,10,3,0.0,4.11,48.6,5.84
2020,11,10,4,0.0,4.7,53.5,5.46
2020,11,10,5,0.0,5.58,57.7,5.67
2020,11,10,6,0.0,6.47,58.8,6.02
2020,11,10,7,63.4,6.58,57.8,6.53
2020,11,10,8,258.52,4.93,58.3,8.32
2020,11,10,9,447.35,2.75,57.2,11.48
2020,11,10,10,592.05,1.48,12.4,14.92
2020,11,10,11,671.1,1.81,325.8,16.61
2020,11,10,12,684.7,2.67,307.4,17.85
2020,11,10,13,635.58,3.2,301.2,18.67
2020,11,10,14,521.92,3.21,299.0,19.08
2020,11,10,15,356.83,2.98,294.2,18.96
2020,11,10,16,158.65,2.86,277.6,18.12
2020,11,10,17,9.65,3.83,248.4,13.87
2020,11,10,18,0.0,4.72,241.5,11.64
2020,11,10,19,0.0,4.61,245.0,10.7
2020,11,10,20,0.0,3.37,257.5,10.75
2020,11,10,21,0.0,1.31,289.7,11.8
2020,11,10,22,0.0,1.34,56.9,10.83
2020,11,10,23,0.0,2.97,69.5,9.08
2020,11,11,0,0.0,4.88,66.2,7.45
2020,11,11,1,0.0,6.75,62.3,6.54
2020,11,11,2,0.0,7.95,61.1,6.32
2020,11,11,3,0.0,8.23,60.3,5.99
2020,11,11,4,0.0,7.98,60.0,5.85
2020,11,11,5,0.0,7.65,61.1,5.36
2020,11,11,6,0.0,6.97,59.1,4.92
2020,11,11,7,65.32,6.6,57.2,5.58
2020,11,11,8,263.45,5.25,61.0,9.79
2020,11,11,9,448.12,2.46,71.5,13.39
2020,11,11,10,588.33,1.07,102.5,17.36
2020,11,11,11,670.75,0.44,168.2,19.3
2020,11,11,12,683.53,0.46,183.7,20.59
2020,11,11,13,624.2,0.55,194.8,21.41
2020,11,11,14,506.45,1.15,227.1,21.88
2020,11,11,15,342.2,1.98,242.0,21.63
2020,11,11,16,150.2,2.76,249.4,20.29
2020,11,11,17,8.82,3.76,256.5,15.55
2020,11,11,18,0.0,3.68,267.8,13.77
2020,11,11,19,0.0,3.06,289.7,13.58
2020,11,11,20,0.0,2.69,318.8,13.33
2020,11,11,21,0.0,2.45,343.6,12.94
2020,11,11,22,0.0,2.24,6.1,12.8
2020,11,11,23,0.0,2.2,35.9,12.41
2020,11,12,0,0.0,2.3,66.4,11.83
2020,11,12,1,0.0,2.62,86.1,11.08
2020,11,12,2,0.0,2.78,94.7,10.48
2020,11,12,3,0.0,3.07,94.9,9.72
2020,11,12,4,0.0,3.39,93.7,9.0
2020,11,12,5,0.0,3.87,91.0,8.24
2020,11,12,6,0.0,4.49,86.9,7.61
2020,11,12,7,50.42,4.72,86.0,7.99
2020,11,12,8,219.98,4.45,87.4,11.72
2020,11,12,9,389.67,3.0,96.1,14.63
2020,11,12,10,517.08,1.86,118.9,17.03
2020,11,12,11,597.33,1.41,140.5,18.9
2020,11,12,12,635.38,1.38,169.2,20.54
2020,11,12,13,614.83,1.57,190.3,21.57
2020,11,12,14,494.45,1.72,201.8,22.12
2020,11,12,15,328.1,1.87,209.2,22.04
2020,11,12,16,135.57,2.24,218.3,20.8
2020,11,12,17,7.35,2.8,227.2,17.04
2020,11,12,18,0.0,2.37,236.5,16.09
2020,11,12,19,0.0,1.55,260.7,16.21
2020,11,12,20,0.0,1.27,315.0,16.04
2020,11,12,21,0.0,1.68,0.0,15.6
2020,11,12,22,0.0,2.17,26.2,14.89
2020,11,12,23,0.0,2.43,44.8,14.42
2020,11,13,0,0.0,2.55,60.4,14.01
2020,11,13,1,0.0,2.78,76.3,12.97
2020,11,13,2,0.0,3.18,91.1,12.09
2020,11,13,3,0.0,3.61,102.5,11.13
2020,11,13,4,0.0,3.87,107.3,10.32
2020,11,13,5,0.0,3.98,106.5,9.68
2020,11,13,6,0.0,4.11,102.2,9.09
2020,11,13,7,55.25,4.28,98.3,9.1
2020,11,13,8,245.25,4.19,96.6,13.37
2020,11,13,9,427.95,2.59,113.9,16.93
2020,11,13,10,567.72,1.57,162.6,20.08
2020,11,13,11,651.08,2.08,211.0,22.2
2020,11,13,12,667.05,2.84,225.1,23.35
2020,11,13,13,616.95,3.23,234.8,23.97
2020,11,13,14,507.17,3.47,243.5,24.22
2020,11,13,15,343.15,3.46,248.1,23.86
2020,11,13,16,148.32,3.32,252.8,22.33
2020,11,13,17,7.85,3.05,256.1,18.3
2020,11,13,18,0.0,2.58,258.6,17.37
2020,11,13,19,0.0,2.13,261.6,16.92
2020,11,13,20,0.0,1.77,260.9,16.68
2020,11,13,21,0.0,1.51,245.8,16.32
2020,11,13,22,0.0,1.69,232.5,15.54
2020,11,13,23,0.0,2.04,224.2,14.27
2020,11,14,0,0.0,2.17,219.4,13.06
2020,11,14,1,0.0,1.79,227.5,12.98
2020,11,14,2,0.0,1.24,244.7,12.81
2020,11,14,3,0.0,0.77,254.9,12.54
2020,11,14,4,0.0,0.47,274.9,12.36
2020,11,14,5,0.0,0.39,152.8,12.05
2020,11,14,6,0.0,1.03,140.9,11.47
2020,11,14,7,55.45,1.59,141.9,11.29
2020,11,14,8,247.25,2.05,153.3,13.22
2020,11,14,9,428.1,1.1,266.4,16.42
2020,11,14,10,565.62,2.82,309.1,19.67
2020,11,14,11,646.78,2.91,322.0,21.56
2020,11,14,12,659.42,2.84,329.6,23.07
2020,11,14,13,610.5,2.82,330.3,24.27
2020,11,14,14,499.27,2.72,327.0,24.99
2020,11,14,15,337.4,2.58,319.9,25.03
2020,11,14,16,144.43,2.33,284.9,23.34
2020,11,14,17,7.22,2.84,247.0,19.41
2020,11,14,18,0.0,2.2,230.2,18.27
2020,11,14,19,0.0,0.82,179.3,17.67
2020,11,14,20,0.0,1.66,76.8,15.9
2020,11,14,21,0.0,3.39,58.9,13.87
2020,11,14,22,0.0,5.32,51.8,11.66
2020,11,14,23,0.0,7.47,49.3,10.39
2020,11,15,0,0.0,8.98,50.2,10.17
2020,11,15,1,0.0,9.28,52.7,9.95
2020,11,15,2,0.0,9.35,54.1,9.59
2020,11,15,3,0.0,9.24,54.5,9.28
2020,11,15,4,0.0,9.03,55.5,8.95
2020,11,15,5,0.0,8.81,57.9,8.61
2020,11,15,6,0.0,8.51,61.4,8.33
2020,11,15,7,53.53,8.01,63.9,8.85
2020,11,15,8,244.62,6.47,63.5,13.53
2020,11,15,9,427.9,4.07,75.3,17.27
2020,11,15,10,568.78,3.21,97.2,21.38
2020,11,15,11,652.5,2.74,95.2,24.32
2020,11,15,12,667.67,2.33,96.4,26.52
2020,11,15,13,617.97,1.75,105.5,27.77
2020,11,15,14,507.1,1.41,121.7,28.32
2020,11,15,15,342.9,1.18,142.3,28.15
2020,11,15,16,147.2,1.6,205.1,25.78
2020,11,15,17,7.4,2.25,235.7,22.05
2020,11,15,18,0.0,1.62,279.9,21.03
2020,11,15,19,0.0,2.55,1.8,19.65
2020,11,15,20,0.0,4.73,30.1,16.88
2020,11,15,21,0.0,6.39,44.0,15.33
2020,11,15,22,0.0,8.0,52.4,14.67
2020,11,15,23,0.0,9.31,55.9,14.45
2020,11,16,0,0.0,9.86,57.3,14.47
2020,11,16,1,0.0,9.81,58.4,14.14
2020,11,16,2,0.0,9.85,58.5,13.93
2020,11,16,3,0.0,9.88,58.2,13.73
2020,11,16,4,0.0,9.9,57.6,13.57
2020,11,16,5,0.0,9.92,56.6,13.46
2020,11,16,6,0.0,9.92,55.9,13.38
2020,11,16,7,45.58,9.77,54.8,13.7
2020,11,16,8,221.95,8.17,53.7,16.81
2020,11,16,9,405.15,5.95,54.8,20.83
2020,11,16,10,553.28,6.1,76.3,26.1
2020,11,16,11,648.42,5.75,88.4,30.22
2020,11,16,12,661.92,5.15,94.3,32.4
2020,11,16,13,612.33,4.92,102.1,33.64
2020,11,16,14,499.25,4.66,111.4,33.98
2020,11,16,15,335.7,4.41,121.3,33.43
2020,11,16,16,141.95,3.62,135.2,29.84
2020,11,16,17,6.7,2.5,135.2,26.43
2020,11,16,18,0.0,2.0,85.4,25.55
2020,11,16,19,0.0,4.08,50.4,22.57
2020,11,16,20,0.0,6.61,50.0,19.55
2020,11,16,21,0.0,8.1,55.7,18.61
2020,11,16,22,0.0,8.8,61.1,17.94
2020,11,16,23,0.0,9.11,66.2,17.3
2020,11,17,0,0.0,9.29,70.7,16.8
2020,11,17,1,0.0,9.44,75.0,16.42
2020,11,17,2,0.0,9.59,76.2,16.09
2020,11,17,3,0.0,9.63,77.2,15.84
2020,11,17,4,0.0,9.32,79.5,15.51
2020,11,17,5,0.0,8.78,81.7,15.17
2020,11,17,6,0.0,8.26,83.3,14.86
2020,11,17,7,46.38,7.81,83.9,15.15
2020,11,17,8,231.4,7.19,84.3,19.68
2020,11,17,9,411.65,6.44,101.4,23.85
2020,11,17,10,550.3,7.02,123.7,27.19
2020,11,17,11,629.62,5.83,136.3,29.74
2020,11,17,12,643.92,4.77,152.3,31.38
2020,11,17,13,588.38,4.14,172.4,32.12
2020,11,17,14,472.02,3.62,192.4,32.17
2020,11,17,15,310.83,3.1,211.0,31.58
2020,11,17,16,125.9,2.78,235.9,28.94
2020,11,17,17,5.55,2.37,261.8,25.89
2020,11,17,18,0.0,1.48,295.2,25.65
2020,11,17,19,0.0,1.26,352.3,25.34
2020,11,17,20,0.0,1.27,24.1,24.71
2020,11,17,21,0.0,1.23,58.0,24.04
2020,11,17,22,0.0,2.03,90.0,22.4
2020,11,17,23,0.0,3.61,104.4,19.99
2020,11,18,0,0.0,5.38,107.4,17.71
2020,11,18,1,0.0,6.54,103.6,16.79
2020,11,18,2,0.0,7.22,98.1,16.34
2020,11,18,3,0.0,7.49,95.3,16.05
2020,11,18,4,0.0,7.32,96.3,15.77
2020,11,18,5,0.0,6.95,101.4,15.5
2020,11,18,6,0.0,6.71,107.4,15.28
2020,11,18,7,41.3,6.41,111.4,15.54
2020,11,18,8,219.1,5.79,113.0,19.82
2020,11,18,9,394.5,3.81,131.0,23.49
2020,11,18,10,529.28,2.95,178.8,26.25
2020,11,18,11,608.92,3.49,216.6,28.67
2020,11,18,12,621.58,3.83,229.0,30.06
2020,11,18,13,575.92,4.05,231.5,30.78
2020,11,18,14,468.08,4.15,229.8,31.11
2020,11,18,15,311.55,4.14,228.6,30.83
2020,11,18,16,127.65,3.73,238.8,28.98
2020,11,18,17,5.32,3.3,263.4,25.16
2020,11,18,18,0.0,3.18,280.1,23.94
2020,11,18,19,0.0,2.87,288.1,23.26
2020,11,18,20,0.0,2.63,287.5,22.4
2020,11,18,21,0.0,2.26,282.0,22.08
2020,11,18,22,0.0,1.47,270.0,22.34
2020,11,18,23,0.0,1.11,247.8,21.92
2020,11,19,0,0.0,0.9,220.1,21.31
2020,11,19,1,0.0,0.98,167.1,20.54
2020,11,19,2,0.0,1.65,141.9,19.22
2020,11,19,3,0.0,2.16,134.4,18.41
2020,11,19,4,0.0,2.58,128.1,17.53
2020,11,19,5,0.0,3.03,123.0,16.74
2020,11,19,6,0.0,3.45,119.3,16.05
2020,11,19,7,44.1,3.73,116.8,15.81
2020,11,19,8,229.88,3.89,114.5,18.99
2020,11,19,9,410.52,2.71,124.9,22.67
2020,11,19,10,549.38,1.74,166.4,25.87
2020,11,19,11,629.85,2.37,211.9,27.99
2020,11,19,12,645.65,3.01,230.8,29.06
